País;Tema;Indicador;1990;1995;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;Unidade;Multiplicador;Fonte
US;População;Densidade demográfica;"27,25";"29,07";"30,80";"31,10";"31,39";"31,66";"31,96";"32,25";"32,57";"32,88";"33,24";"33,54";"33,82";"34,06";"34,31";"34,55";"34,81";"35,06";"35,32";"35,54";"35,73";"35,89";"36,24";;;hab/km²;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/EN.POP.DNST>"
US;População;Homens;"122205009";"130712402";"138910694";"140343133";"141652391";"142865707";"144210567";"145570277";"146996229";"148402076";"149804127";"151111335";"152358841";"153539494";"154813215";"156025758";"157301571";"158580581";"159847727";"160970309";"161911851";"162730147";"164308503";"164481553";"165021339";habitantes;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.POP.TOTL.MA.IN>"
US;População;Mulheres;"127417991";"135565598";"143251716";"144625822";"145972802";"147242226";"148594732";"149946323";"151383683";"152829130";"154289840";"155660194";"156968302";"158043988";"159064447";"160034189";"161084758";"162158414";"163224028";"164151818";"164926348";"165599805";"167203010";"167550001";"168266219";habitantes;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.POP.TOTL.FE.IN>"
US;População;População residente em área rural;"24,7";"22,74";"20,94";"20,77";"20,59";"20,42";"20,24";"20,07";"19,90";"19,73";"19,56";"19,39";"19,23";"19,06";"18,88";"18,70";"18,52";"18,33";"18,14";"17,94";"17,74";"17,54";"17,34";"17,13";"16,92";%;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.RUR.TOTL.ZS>"
US;População;População residente em área urbana;"75,3";"77,26";"79,06";"79,23";"79,41";"79,58";"79,76";"79,93";"80,10";"80,27";"80,44";"80,61";"80,77";"80,94";"81,12";"81,30";"81,48";"81,67";"81,86";"82,06";"82,26";"82,46";"82,66";"82,87";"83,08";%;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.URB.TOTL.IN.ZS>"
US;População;População total;"249623000";"266278000";"282162411";"284968955";"287625193";"290107933";"292805298";"295516599";"298379912";"301231207";"304093966";"306771529";"309327143";"311583481";"313877662";"316059947";"318386329";"320738994";"323071755";"325122128";"326838199";"328329953";"331511512";"332031554";"333287557";habitantes;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.POP.TOTL>"
US;População;Taxa bruta de mortalidade;"8,6";"8,8";"8,5";"8,5";"8,5";"8,4";"8,2";"8,3";"8,1";"8";"8,1";"7,9";"8,00";"8,07";"8,10";"8,22";"8,24";"8,44";"8,49";"8,64";"8,68";"8,7";"10,3";"10,4";;por mil;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.DYN.CDRT.IN>"
US;População;Taxa bruta de natalidade;"16,7";"14,6";"14,4";"14,1";"14";"14,1";"14";"14";"14,3";"14,3";"14";"13,5";"13";"12,7";"12,6";"12,4";"12,5";"12,4";"12,2";"11,8";"11,6";"11,4";"10,9";"11";;por mil;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.DYN.CBRT.IN>"
US;População;Taxa média anual do crescimento da população;"1,13";"1,19";"1,11";"0,99";"0,93";"0,86";"0,93";"0,92";"0,96";"0,95";"0,95";"0,88";"0,83";"0,73";"0,73";"0,69";"0,73";"0,74";"0,72";"0,63";"0,53";"0,46";"0,96";"0,16";"0,38";%;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.POP.GROW>"
