País;Tema;Indicador;1990;1995;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;Unidade;Multiplicador;Fonte
ES;População;Densidade demográfica;"77,82";"79,54";"81,30";"81,94";"83,02";"84,51";"85,98";"87,47";"88,98";"90,61";"92,13";"92,98";"93,15";"93,51";"93,51";"93,20";"92,92";"92,95";"93,05";"93,27";"93,67";"94,35";"94,82";;;hab/km²;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/EN.POP.DNST>"
ES;População;Homens;"19032084";"19451716";"19870967";"20010746";"20315259";"20720462";"21117720";"21516423";"21909832";"22347342";"22729625";"22927127";"23014206";"23074622";"23059451";"22948775";"22853324";"22817982";"22821680";"22858897";"22946018";"23104636";"23213643";"23236837";"23336706";habitantes;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.POP.TOTL.MA.IN>"
ES;População;Mulheres;"19835238";"20272334";"20696897";"20839665";"21116299";"21467183";"21804175";"22136732";"22487488";"22879460";"23224481";"23435819";"23562691";"23668076";"23713604";"23671269";"23627558";"23626850";"23662382";"23734338";"23851736";"24030201";"24152012";"24178913";"24278328";habitantes;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.POP.TOTL.FE.IN>"
ES;População;População residente em área rural;"24,65";"24,14";"23,74";"23,66";"23,47";"23,22";"22,98";"22,74";"22,50";"22,26";"22,02";"21,79";"21,56";"21,33";"21,10";"20,87";"20,63";"20,40";"20,16";"19,92";"19,68";"19,44";"19,19";"18,94";"18,70";%;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.RUR.TOTL.ZS>"
ES;População;População residente em área urbana;"75,35";"75,86";"76,26";"76,34";"76,53";"76,78";"77,02";"77,26";"77,50";"77,74";"77,98";"78,21";"78,44";"78,67";"78,90";"79,13";"79,37";"79,60";"79,84";"80,08";"80,32";"80,57";"80,81";"81,06";"81,30";%;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.URB.TOTL.IN.ZS>"
ES;População;População total;"38867322";"39724050";"40567864";"40850412";"41431558";"42187645";"42921895";"43653155";"44397319";"45226803";"45954106";"46362946";"46576897";"46742697";"46773055";"46620045";"46480882";"46444832";"46484062";"46593236";"46797754";"47134837";"47365655";"47415750";"47615034";habitantes;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.POP.TOTL>"
ES;População;Taxa bruta de mortalidade;"8,6";"8,7";"8,9";"8,8";"8,8";"9,1";"8,6";"8,8";"8,3";"8,5";"8,4";"8,3";"8,2";"8,3";"8,6";"8,3";"8,5";"9,1";"8,8";"9,1";"9,1";"8,8";"10,4";"9,5";;por mil;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.DYN.CDRT.IN>"
ES;População;Taxa bruta de natalidade;"10,3";"9,1";"9,8";"9,9";"10,1";"10,4";"10,6";"10,6";"10,8";"10,9";"11,3";"10,6";"10,4";"10,1";"9,7";"9,1";"9,2";"9";"8,8";"8,4";"7,9";"7,6";"7,2";"7,1";;por mil;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.DYN.CBRT.IN>"
ES;População;Taxa média anual do crescimento da população;"0,10";"0,44";"0,45";"0,69";"1,41";"1,81";"1,73";"1,69";"1,69";"1,85";"1,60";"0,89";"0,46";"0,36";"0,06";"-0,33";"-0,30";"-0,08";"0,08";"0,23";"0,44";"0,72";"0,49";"0,11";"0,42";%;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.POP.GROW>"
