País;Tema;Indicador;1990;1995;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;Unidade;Multiplicador;Fonte
PY;População;Densidade demográfica;"10,22";"11,59";"12,90";"13,12";"13,31";"13,47";"13,63";"13,79";"13,93";"14,07";"14,21";"14,35";"14,52";"14,71";"14,91";"15,12";"15,33";"15,55";"15,77";"16,00";"16,22";"16,44";"16,66";;;hab/km²;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/EN.POP.DNST>"
PY;População;Homens;"2052617";"2328184";"2589005";"2632691";"2669782";"2702423";"2733019";"2762367";"2790367";"2817256";"2843994";"2872003";"2904393";"2941517";"2980731";"3021458";"3063559";"3106699";"3150499";"3194330";"3237726";"3280434";"3323985";"3365265";"3402132";habitantes;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.POP.TOTL.MA.IN>"
PY;População;Mulheres;"2006578";"2275733";"2534814";"2578849";"2616730";"2650831";"2683305";"2714511";"2744307";"2772888";"2801155";"2830572";"2864220";"2902421";"2942591";"2984194";"3027162";"3071251";"3116116";"3161074";"3205602";"3249592";"3294711";"3338534";"3378612";habitantes;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.POP.TOTL.FE.IN>"
PY;População;População residente em área rural;"51,31";"47,87";"44,67";"44,03";"43,4";"43,02";"42,70";"42,37";"42,04";"41,71";"41,39";"41,06";"40,74";"40,42";"40,09";"39,80";"39,53";"39,25";"38,97";"38,7";"38,42";"38,12";"37,82";"37,50";"37,18";%;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.RUR.TOTL.ZS>"
PY;População;População residente em área urbana;"48,69";"52,13";"55,33";"55,97";"56,6";"56,98";"57,31";"57,63";"57,96";"58,29";"58,61";"58,94";"59,26";"59,58";"59,91";"60,20";"60,47";"60,75";"61,03";"61,3";"61,59";"61,88";"62,18";"62,50";"62,82";%;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.URB.TOTL.IN.ZS>"
PY;População;População total;"4059195";"4603917";"5123819";"5211541";"5286512";"5353254";"5416324";"5476878";"5534675";"5590145";"5645148";"5702574";"5768613";"5843939";"5923322";"6005652";"6090721";"6177950";"6266615";"6355404";"6443328";"6530026";"6618695";"6703799";"6780744";habitantes;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.POP.TOTL>"
PY;População;Taxa bruta de mortalidade;"6,38";"5,85";"5,62";"5,59";"5,59";"5,54";"5,54";"5,6";"5,58";"5,55";"5,53";"5,53";"5,52";"5,51";"5,46";"5,44";"5,48";"5,45";"5,40";"5,45";"5,57";"5,64";"5,92";"7,64";;por mil;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.DYN.CDRT.IN>"
PY;População;Taxa bruta de natalidade;"34,26";"31,00";"27,17";"26,34";"25,59";"24,93";"24,44";"24,05";"23,74";"23,45";"23,19";"22,92";"22,61";"22,32";"22,07";"22,25";"22,40";"22,43";"22,26";"21,96";"21,66";"21,28";"20,95";"20,63";;por mil;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.DYN.CBRT.IN>"
PY;População;Taxa média anual do crescimento da população;"2,69";"2,39";"1,93";"1,70";"1,43";"1,25";"1,17";"1,11";"1,05";"1,00";"0,98";"1,01";"1,15";"1,30";"1,35";"1,38";"1,41";"1,42";"1,42";"1,41";"1,37";"1,34";"1,35";"1,28";"1,14";%;1;"World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SP.POP.GROW>"
