País;Tema;Indicador;1990;1995;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;Unidade;Multiplicador;Fonte
NL;Economia;Chegada de turistas;;6574000;10003000;9500000;9595000;9181000;9646000;10012000;10739000;11008000;10104000;9921000;10883000;11300000;11680000;12783000;13925000;15007000;15828000;17924000;18780000;20129000;7265000;;;turistas;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/ST.INT.ARVL>. Acessado em: janeiro 2021
NL;Economia;Gastos públicos com educação;5,23;4,58;4,59;4,7;4,81;5,04;5,06;5,11;5,04;4,89;5,03;5,43;5,49;5,46;5,41;5,53;5,46;5,35;5,48;5,18;5,36;5,16;5,3;;;% do PIB;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SE.XPD.TOTL.GD.ZS>
NL;Economia;Gastos públicos com saúde;;;5,31;5,6;6,04;6,34;6,24;6,21;5,99;5,96;6,27;6,8;6,95;7;7,22;7,3;7,17;6,82;6,74;6,5;6,59;6,68;7,66;;;% do PIB;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SH.XPD.GHED.GD.ZS>
NL;Economia;Investimentos em pesquisa e desenvolvimento;;;1,79;1,8;1,75;1,78;1,79;1,77;1,74;1,67;1,62;1,67;1,7;1,88;1,92;2,16;2,17;2,15;2,15;2,18;2,14;2,18;2,29;;;% do PIB;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/GB.XPD.RSDV.GD.ZS>
NL;Economia;Mulheres de 15 anos ou mais de idade economicamente ativas;43,89;48,3;54,14;55,1;55,88;56,47;56,93;55,62;56,14;57,4;58,33;58,79;58,7;58,76;59,29;59,24;58,45;58,8;58,68;58,8;59,1;59,81;59,88;62,78;;%;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SL.TLF.CACT.FE.NE.ZS>
NL;Economia;PIB per capita;21290,86;29258,13;26214,5;26896,55;29343,24;35750,97;40436,62;41994,71;44900,94;51799,21;57879,94;52722,21;50999,75;54230,31;50070,14;52198,9;52900,54;45193,4;46039,11;48675,22;53044,53;52476,27;52162,57;57708,11;55985,4;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/NY.GDP.PCAP.CD>
NL;Economia;População de 15 anos ou mais de idade economicamente ativa;57,12;59,2;63,53;64,18;64,88;64,75;64,9;63,43;63,58;64,54;65,31;65,44;64,84;64,54;65;64,95;64,39;64,38;64,09;64,01;64,27;64,78;64,55;66,97;;%;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SL.TLF.CACT.NE.ZS>
NL;Economia;Total de exportações;1,23504E+11;1,89151E+11;1,9728E+11;1,96833E+11;2,03107E+11;2,56486E+11;3,23061E+11;3,53609E+11;4,01569E+11;4,73792E+11;537979459026.45;423464261794.48;477657488776.19;554904165499.31;546694301840.00;567629124086.71;570983471147.85;464169577533.97;465613207336.48;520637342321.84;572563873251.8;548880115908.11;524966417649.41;647945034104.62;710977745917.22;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/BX.GSR.MRCH.CD>
NL;Economia;Total de importações;1,11741E+11;1,65064E+11;1,80241E+11;1,7739E+11;1,85633E+11;2,22364E+11;2,66288E+11;2,90446E+11;3,32964E+11;3,93076E+11;450144071239.91;348431294138.84;397633766287.3;464649913441.49;455256538629.19;467538678107.13;470145945467.66;391518831959.98;392968644277.14;439411363513.43;487951545689.42;481575113166.42;454307229540.59;573867046909.74;649684191802.29;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/BM.GSR.MRCH.CD>
NL;Economia;Total do PIB;3,18331E+11;4,52302E+11;4,17479E+11;4,31587E+11;4,73862E+11;5,8007E+11;6,5838E+11;6,85348E+11;7,33955E+11;8,48559E+11;9,5187E+11;8,71519E+11;8,47381E+11;9,05271E+11;8,38923E+11;8,77173E+11;8,92168E+11;7,65573E+11;7,8406E+11;8,3387E+11;9,14043E+11;9,10194E+11;9,09793E+11;1,0118E+12;9,91115E+11;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/NY.GDP.MKTP.CD>
