País;Tema;Indicador;1990;1995;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;Unidade;Multiplicador;Fonte
DE;Economia;Chegada de turistas;;14847000;18983000;17861000;17969000;18399000;20137000;21500000;23569000;24421000;24884000;24220000;26875000;28374000;30411000;31545000;32999000;34970000;35555000;37452000;38881000;39563000;12449000;;;turistas;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/ST.INT.ARVL>. Acessado em: janeiro 2021
DE;Economia;Gastos públicos com educação;;4,43;;;;;;;4,29;4,37;4,44;4,91;4,94;4,82;4,96;4,94;4,92;4,86;4,84;4,87;4,98;5,12;4,66;;;% do PIB;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SE.XPD.TOTL.GD.ZS>
DE;Economia;Gastos públicos com saúde;;;7,73;7,76;7,93;8,05;7,7;7,8;7,66;7,56;7,72;8,5;8,4;8,13;8,19;8,4;8,49;8,61;8,68;8,78;8,85;9,03;10,06;;;% do PIB;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SH.XPD.GHED.GD.ZS>
DE;Economia;Investimentos em pesquisa e desenvolvimento;;;2,41;2,4;2,44;2,47;2,44;2,44;2,47;2,46;2,62;2,74;2,73;2,81;2,88;2,84;2,88;2,93;2,94;3,05;3,11;3,17;3,14;;;% do PIB;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/GB.XPD.RSDV.GD.ZS>
DE;Economia;Mulheres de 15 anos ou mais de idade economicamente ativas;45,35;47,68;48,86;49,29;49,36;49,74;49,43;51,1;51,98;52,41;52,52;52,92;53,06;54;54,03;54,58;54,76;54,71;55,63;55,88;55,94;56,58;55,54;55,46;;%;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SL.TLF.CACT.FE.NE.ZS>
DE;Economia;PIB per capita;22303,96;31658,35;23694,76;23628,33;25197,27;30310,36;34106,66;34520,24;36353,88;41640,08;45612,71;41650,37;41572,46;46705,9;43855,85;46298,92;48023,87;41103,26;42136,12;44652,59;47939,28;46793,69;46772,83;51203,55;48432,46;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/NY.GDP.PCAP.CD>
DE;Economia;População de 15 anos ou mais de idade economicamente ativa;58,03;57,71;57,46;57,48;57,27;57,32;56,87;58,42;58,96;59,15;59,24;59,39;59,37;60,09;60,07;60,35;60,41;60,17;61;61,21;61,28;61,92;60,65;60,55;;%;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SL.TLF.CACT.NE.ZS>
DE;Economia;Total de exportações;3,9602E+11;4,94674E+11;5,17849E+11;5,36597E+11;5,78744E+11;7,01377E+11;8,53217E+11;9,19536E+11;1,05773E+12;1,2707E+12;1398512315698.76;1074639899176.83;1212405147421.93;1430250701166.82;1373515771448.13;1423001937078.63;1470308929758.62;1294367188720.04;1305093578991.92;1419929740824.96;1524788915956.5;1466498652445.22;1359751038195.42;1614079352393.29;1631703616851.09;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/BX.GSR.MRCH.CD>
DE;Economia;Total de importações;3,24091E+11;4,25339E+11;4,5849E+11;4,45973E+11;4,44511E+11;5,54374E+11;6,63587E+11;7,24097E+11;8,55367E+11;9,94244E+11;1125196108496.88;877208771696.06;999137549848.92;1203448786123.75;1117300176114.32;1152372831073.64;1178823362019.46;1018775367412.73;1025328136120.6;1131877230294.35;1261497669892.03;1220629700888.11;1140513058329.99;1383513796012.7;1513114054931.96;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/BM.GSR.MRCH.CD>
DE;Economia;Total do PIB;1,77167E+12;2,58579E+12;1,94798E+12;1,94579E+12;2,07848E+12;2,50164E+12;2,81435E+12;2,84686E+12;2,9947E+12;3,42558E+12;3,74526E+12;3,41126E+12;3,39967E+12;3,74931E+12;3,52714E+12;3,7338E+12;3,88909E+12;3,35759E+12;3,46985E+12;3,69085E+12;3,97444E+12;3,88823E+12;3,88967E+12;4,25993E+12;4,07219E+12;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/NY.GDP.MKTP.CD>
