País;Tema;Indicador;1990;1995;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;Unidade;Multiplicador;Fonte
BR;Economia;Chegada de turistas;;1991000;5313000;4773000;3785000;4133000;4794000;5358000;5017000;5026000;5050000;4802000;5161000;5433000;5677000;5813000;6430000;6306000;6547000;6589000;6621000;6353000;;;;turistas;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/ST.INT.ARVL>. Acessado em: janeiro 2021
BR;Economia;Gastos públicos com educação;;4,57;3,95;3,84;3,75;;3,97;4,48;4,87;4,97;5,27;5,46;5,65;5,74;5,86;5,84;5,95;6,24;6,31;6,32;6,09;5,96;;;;% do PIB;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SE.XPD.TOTL.GD.ZS>
BR;Economia;Gastos públicos com saúde;;;3,47;3,51;3,69;3,51;3,47;3,35;3,54;3,48;3,5;3,71;3,58;3,47;3,35;3,55;3,7;3,85;3,95;3,95;3,89;3,92;4,62;;;% do PIB;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SH.XPD.GHED.GD.ZS>
BR;Economia;Investimentos em pesquisa e desenvolvimento;;;1,05;1,06;1,01;1;0,96;1;0,99;1,08;1,13;1,12;1,16;1,14;1,13;1,2;1,27;1,37;1,29;1,12;1,17;1,21;;;;% do PIB;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/GB.XPD.RSDV.GD.ZS>
BR;Economia;Mulheres de 15 anos ou mais de idade economicamente ativas;44,02;50,23;;54,39;55,91;56,02;56,95;58,11;57,83;57,58;57,21;57,71;;54,69;52,47;52,45;52,38;53,03;53,28;54,15;54,43;55,2;50,25;52,37;53,75;%;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SL.TLF.CACT.FE.NE.ZS>
BR;Economia;PIB per capita;3085,4;4704,96;3726,81;3142,24;2824,72;3056,65;3623,22;4773,27;5866,02;7323,19;8801,76;8569,9;11249,29;13200,56;12327,52;12258,56;12071,4;8783,21;8680,74;9896,72;9121,02;8845,32;6923,7;7696,79;8917,67;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/NY.GDP.PCAP.CD>
BR;Economia;População de 15 anos ou mais de idade economicamente ativa;63,63;66,47;;67,03;67,9;67,76;68,29;68,97;68,64;68,25;68,03;68,21;;65,68;63,79;63,72;63,51;63,81;63,88;64,18;64,23;64,67;60,29;62,27;63,35;%;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SL.TLF.CACT.NE.ZS>
BR;Economia;Total de exportações;31408000000;46506000000;55187572648;58105671219;60278560129;72883461454;96097603410;1,18E+11;1,38E+11;1,61E+11; 198214000000.00 ; 153525000000.00 ; 201197000000.00 ; 255403000000.00 ; 241982000000.00 ; 241511000000.00 ; 223971000000.00 ; 189914000000.00 ; 184267000000.00 ; 218000000000.00 ; 239520000000.00 ; 225800000000.00 ; 210707000000.00 ; 284012000000.00 ; 340328000000.00 ;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/BX.GSR.MRCH.CD>
BR;Economia;Total de importações;20661000000;49663000000;56976350170;56569020182;48274763553;49307163152;63813636668;74692215554;92531096870;1,22E+11;174707000000.00;128735000000.00;182839000000.00;227878000000.00;225074000000.00;241142000000.00;230710000000.00;172469000000.00;139723000000.00;160675000000.00;196147000000.00;199253000000.00;178337000000.00;247648000000.00;296175000000.00;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/BM.GSR.MRCH.CD>
BR;Economia;Total do PIB;4,65E+11;7,69E+11;6,55E+11;5,60E+11;5,10E+11;5,58E+11;6,69E+11;8,92E+11;1,11E+12;1,40E+12;1,70E+12;1,67E+12;2,21E+12;2,62E+12;2,47E+12;2,47E+12;2,46E+12;1,80E+12;1,80E+12;2,06E+12;1,92E+12;1,87E+12;1,48E+12;1,65E+12;1,92E+12;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/NY.GDP.MKTP.CD>
