País;Tema;Indicador;1990;1995;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;Unidade;Multiplicador;Fonte
HT;Economia;Chegada de turistas;;370000;445000;499000;482000;518000;385000;480000;558000;868000;758000;826000;793000;946000;959000;1064000;1127599,98;1190000;1153000;1262000;1333000;938000;;;;turistas;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/ST.INT.ARVL>. Acessado em: janeiro 2021
HT;Economia;Gastos públicos com educação;;;;;;;;;;;;;;;;;1,75;1,86;1,4;1,5;1,63;1,79;1,37;;;% do PIB;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SE.XPD.TOTL.GD.ZS>
HT;Economia;Gastos públicos com saúde;;;0,87;0,73;0,49;0,52;0,59;0,58;0,29;0,79;0,83;0,78;0,81;0,42;0,46;0,48;0,47;0,56;0,53;0,47;0,53;0,41;0,41;;;% do PIB;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SH.XPD.GHED.GD.ZS>
HT;Economia;Mulheres de 15 anos ou mais de idade economicamente ativas;56,8;57,18;56,92;;;45,5;;58,47;;40,8;;;60,64;;48,4;;;;;;;;;;;%;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SL.TLF.CACT.FE.NE.ZS>
HT;Economia;PIB per capita;447,1;368,85;815;743,91;716,48;575,56;679,28;771,54;824,36;979,6;1089,58;1191,8;1204,86;1306,85;1356,17;1452,31;1454,65;1405,71;1313,19;1389,36;1489,58;1345,48;1283,14;1823,74;1748,26;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/NY.GDP.PCAP.CD>
HT;Economia;População de 15 anos ou mais de idade economicamente ativa;66,75;65,08;62,77;;;50,9;;63,83;;47,7;;;65,62;;56,9;;;;;;;;;;;%;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SL.TLF.CACT.NE.ZS>
HT;Economia;Total de exportações;265800000;88300000;331700000;305220000;274430000;333830000;376860000;459620000;495180000;522080000;490196880.69;550996460.74;563381980.89;768085376.54;778844547.42;914907901.43;960929834.12;1024284731.5;1007457566.56;991398484.21;1078506622.17;1201776090.59;885217537.13;1130223475.5;;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/BX.GSR.MRCH.CD>
HT;Economia;Total de importações;442600000;517150000;1086720000;1055440000;980420000;1116030000;1210000000;1308510000;1548200000;1704200000;2107737928.7;2032128506.59;3010070345.67;3314456870.05;3079329824.51;3340641062.22;3666152065.02;3449376951.31;3677907200.00;4143380000.00;4810140000.00;4519970000.00;3764190000.00;4604180000.00;;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/BM.GSR.MRCH.CD>
HT;Economia;Total do PIB;3096289800;2813313279;6813565983;6331970413;6205847137;5071947798;6087360735;7030149791;7638739124;9228637766;10432962725;11597002930;11859312627;13008746039;13708925403;14902488489;15146883647;14849629408;14069277533;15093357143;16403864521;15016090930;14508222518;20877414952;20253551885;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/NY.GDP.MKTP.CD>
