País;Tema;Indicador;1990;1995;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;Unidade;Multiplicador;Fonte
PY;Economia;Chegada de turistas;;15678000;3924000;3550000;3194000;2859000;2589000;2648000;2830000;3005000;3118000;3183000;3171000;3365000;3655000;3538000;3455000;4102000;4318000;4744000;4183000;4368000;1077000;;;turistas;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/ST.INT.ARVL>. Acessado em: janeiro 2021
PY;Economia;Gastos públicos com educação;1,04;;4,23;3,83;3,41;3,38;2,87;;;2,74;;;2,77;3,69;3,67;4,81;4,79;3,34;3,43;3,09;3,28;3,47;3,3;;;% do PIB;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SE.XPD.TOTL.GD.ZS>
PY;Economia;Gastos públicos com saúde;;;2,32;1,95;1,47;1,63;1,6;1,59;1,76;1,74;1,62;2,12;2,13;2,46;3,03;2,65;3,16;3,16;3,15;3,03;3,03;3,32;4,12;;;% do PIB;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SH.XPD.GHED.GD.ZS>
PY;Economia;Investimentos em pesquisa e desenvolvimento;;;;0,07;0,07;0,06;0,06;0,06;;;0,04;;;0,04;0,07;0,07;0,08;0,1;0,12;0,15;0,15;0,14;;;;% do PIB;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/GB.XPD.RSDV.GD.ZS>
PY;Economia;Mulheres de 15 anos ou mais de idade economicamente ativas;50,78;63,2;53,5;52,57;51,89;51,73;57,02;55,76;51,25;54,28;53,87;55,19;53,03;54,68;59,91;57,89;54,67;55,13;56,53;56,85;59,46;60,35;57,26;59,95;59,06;%;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SL.TLF.CACT.FE.NE.ZS>
PY;Economia;PIB per capita;1431,84;1968,35;1728,34;1630,19;1361,25;1436,76;1776,93;1960,51;2426,42;3194,26;4360,43;3920,19;4702,92;5773;5621,24;6435,83;6629,43;5861,39;5759,02;6136,06;6242,96;5807,84;5353,35;5959,44;6153,06;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/NY.GDP.PCAP.CD>
PY;Economia;População de 15 anos ou mais de idade economicamente ativa;65,54;76,9;69,1;68,18;68,75;67,6;71,37;70,28;67,05;68,82;69,3;69,62;67,74;67,92;71,28;69,87;67,96;67,93;69,97;70,2;71,87;72,39;70,12;71,92;70,58;%;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/SL.TLF.CACT.NE.ZS>
PY;Economia;Total de exportações;2096200000;5337184199;3640111489;3233830232;3216127163;3436617283;4163682289;4827685701;5949914687;7297377181;9655701353.78;7702445663.29;10382534285.41;12505920106.39;11544874552.37;13477281419.91;12893256334.56;10883307510.79;11744114811.44;12987248557.15;13181644590.3;12116295369.94;10954940596.29;13223047998.19;12815436568.11;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/BX.GSR.MRCH.CD>
PY;Economia;Total de importações;1734800000;4417737429;2739500000;2348800000;1974575000;2318550000;3016850000;3682066000;4852650000;5937460000;8675278035.00;6625109251.00;9582870162.00;11722741996.00;11014060723.00;11860834552.00;11946114678.00;10165220164.00;9625876258.06;11298592596.33;12608588660.00;11912837899.00;9729158134.84;12594289269.55;14725283209.07;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/BM.GSR.MRCH.CD>
PY;Economia;Total do PIB;5812114523;9062131475;8855705140;8495806432;7196260657;7691367471;9624440836;10737500188;13429430050;17856393235;24615267617;22355151178;27129301048;33737033607;33296438409;38651334593;40377987315;36211372646;36089550672;38997129809;40225448651;37925338460;35432177936;39950899733;41722295362;US$;1;World Development Indicators. The World Bank. <https://data.worldbank.org/indicator/NY.GDP.MKTP.CD>
